ds,yhat30,symbol
2022-02-04,2.6768834590911865,decentraland
2022-02-05,2.8711588382720947,decentraland
2022-02-06,2.837867259979248,decentraland
2022-02-07,2.701672315597534,decentraland
2022-02-08,2.501575231552124,decentraland
2022-02-09,2.6618802547454834,decentraland
2022-02-10,2.566110372543335,decentraland
2022-02-11,2.7385952472686768,decentraland
2022-02-12,2.696506977081299,decentraland
2022-02-13,2.624871015548706,decentraland
2022-02-14,2.850485324859619,decentraland
2022-02-15,2.817188262939453,decentraland
2022-02-16,2.8018667697906494,decentraland
2022-02-17,2.740583896636963,decentraland
2022-02-18,2.5617873668670654,decentraland
2022-02-19,2.493741989135742,decentraland
2022-02-20,2.17673921585083,decentraland
2022-02-21,2.0127904415130615,decentraland
2022-02-22,1.9358294010162354,decentraland
2022-02-23,2.151487350463867,decentraland
2022-02-24,2.113929271697998,decentraland
2022-02-25,2.1798737049102783,decentraland
2022-02-26,2.4709722995758057,decentraland
2022-02-27,2.4387385845184326,decentraland
2022-02-28,2.467613935470581,decentraland
2022-03-01,2.614663600921631,decentraland
2022-03-02,2.8721225261688232,decentraland
